trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1556,False,"{'a': 0.001, 'e': 0.21118938264097117}",20,8,19.857853640548818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.001, 'e': 0.21097829881783206}",30,22,12.760795925904889,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.001, 'e': 0.2107674259730094}",20,14,12.853692441656738,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.001, 'e': 0.21055676389563024}",20,0,24.666640161777458,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1560,False,"{'a': 0.001, 'e': 0.21034631237503254}",30,20,-30.470998591494382,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1561,False,"{'a': 0.001, 'e': 0.21013607120076472}",25,14,2.157654031499282,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1562,False,"{'a': 0.001, 'e': 0.20992604016258565}",20,7,-0.7882648184252852,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1563,False,"{'a': 0.001, 'e': 0.2097162190504642}",20,8,12.841917245625948,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.001, 'e': 0.20950660765457932}",25,14,9.576277027612187,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1565,False,"{'a': 0.001, 'e': 0.20929720576531952}",20,9,14.67080362341793,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.001, 'e': 0.20908801317328293}",20,10,-2.8063794661364403,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1567,False,"{'a': 0.001, 'e': 0.20887902966927693}",30,16,21.290280634664633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.001, 'e': 0.20867025504431805}",25,17,-8.69564432329912,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'a': 0.001, 'e': 0.20846168908963153}",20,10,9.10587574973383,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1570,False,"{'a': 0.001, 'e': 0.20825333159665155}",20,12,14.355265323762229,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.001, 'e': 0.20804518235702046}",20,5,4.579948465137084,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1572,False,"{'a': 0.001, 'e': 0.20783724116258911}",25,14,15.06381639545357,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.001, 'e': 0.2076295078054162}",20,12,-9.857713119964565,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1574,False,"{'a': 0.001, 'e': 0.20742198207776844}",30,22,14.817931136465349,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.001, 'e': 0.20721466377212}",20,14,9.097367505573416,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.001, 'e': 0.20700755268115265}",25,19,-0.18982253207759414,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1577,False,"{'a': 0.001, 'e': 0.20680064859775515}",25,5,-17.071089442325473,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1578,False,"{'a': 0.001, 'e': 0.20659395131502356}",20,0,23.16925872992728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1579,False,"{'a': 0.001, 'e': 0.20638746062626045}",25,11,-100.85002456733577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 3}",1
1580,False,"{'a': 0.001, 'e': 0.20618117632497523}",25,13,0.2829484617085647,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1581,False,"{'a': 0.001, 'e': 0.20597509820488344}",20,0,2.130558935779927,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1582,False,"{'a': 0.001, 'e': 0.20576922605990708}",20,13,14.932059649804913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.001, 'e': 0.2055635596841739}",25,7,25.76178228680616,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.001, 'e': 0.20535809887201756}",25,0,23.195405578281886,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1585,False,"{'a': 0.001, 'e': 0.20515284341797715}",30,19,5.379959967093118,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.001, 'e': 0.2049477931167973}",20,1,13.259327248253578,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.001, 'e': 0.20474294776342764}",20,6,15.315915664075469,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1588,False,"{'a': 0.001, 'e': 0.2045383071530228}",35,21,28.740558661116278,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.001, 'e': 0.20433387108094214}",20,0,25.057427672433032,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1590,False,"{'a': 0.001, 'e': 0.20412963934274964}",20,2,27.76403543159078,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.001, 'e': 0.20392561173421342}",20,11,-24.442217484157222,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1592,False,"{'a': 0.001, 'e': 0.203721788051306}",25,9,20.358973896207168,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.001, 'e': 0.20351816809020354}",25,11,26.699089139498767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.001, 'e': 0.20331475164728618}",20,0,-32.06866317623229,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1595,False,"{'a': 0.001, 'e': 0.20311153851913738}",20,5,22.636165177872364,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1596,False,"{'a': 0.001, 'e': 0.20290852850254407}",20,0,14.326113864043597,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1597,False,"{'a': 0.001, 'e': 0.2027057213944961}",20,9,-34.66732736484773,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1598,False,"{'a': 0.001, 'e': 0.20250311699218648}",20,11,7.774924998837051,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1599,False,"{'a': 0.001, 'e': 0.2023007150930107}",25,11,20.61429080052961,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.001, 'e': 0.2020985154945669}",20,14,-4.127155418277565,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1601,False,"{'a': 0.001, 'e': 0.20189651799465538}",20,13,-10.281871024782749,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
